target_id,quarter,file_path,label
11614617,4,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_04.npz,1
11614617,5,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_05.npz,1
11614617,6,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_06.npz,1
11614617,7,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_07.npz,1
11614617,8,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_08.npz,1
11614617,9,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_09.npz,1
11614617,10,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_10.npz,1
11614617,11,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_11.npz,1
11614617,12,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_12.npz,1
11614617,13,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_13.npz,1
11614617,14,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_14.npz,1
11614617,15,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_15.npz,1
11614617,16,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_16.npz,1
11614617,17,pre-processing\data\refined\positive\P_Kepler-1041\P_Kepler-1041_Kepler_Quarter_17.npz,1
4736569,4,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_04.npz,1
4736569,5,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_05.npz,1
4736569,6,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_06.npz,1
4736569,7,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_07.npz,1
4736569,8,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_08.npz,1
4736569,9,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_09.npz,1
4736569,10,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_10.npz,1
4736569,11,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_11.npz,1
4736569,12,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_12.npz,1
4736569,13,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_13.npz,1
4736569,14,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_14.npz,1
4736569,15,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_15.npz,1
4736569,16,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_16.npz,1
4736569,17,pre-processing\data\refined\positive\P_Kepler-1042\P_Kepler-1042_Kepler_Quarter_17.npz,1
10384798,1,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_01.npz,1
10384798,2,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_02.npz,1
10384798,3,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_03.npz,1
10384798,4,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_04.npz,1
10384798,5,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_05.npz,1
10384798,6,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_06.npz,1
10384798,7,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_07.npz,1
10384798,8,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_08.npz,1
10384798,9,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_09.npz,1
10384798,10,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_10.npz,1
10384798,11,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_11.npz,1
10384798,12,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_12.npz,1
10384798,13,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_13.npz,1
10384798,14,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_14.npz,1
10384798,15,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_15.npz,1
10384798,16,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_16.npz,1
10384798,17,pre-processing\data\refined\positive\P_Kepler-1043\P_Kepler-1043_Kepler_Quarter_17.npz,1
9834040,1,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_01.npz,1
9834040,2,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_02.npz,1
9834040,3,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_03.npz,1
9834040,4,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_04.npz,1
9834040,5,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_05.npz,1
9834040,6,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_06.npz,1
9834040,7,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_07.npz,1
9834040,8,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_08.npz,1
9834040,9,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_09.npz,1
9834040,10,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_10.npz,1
9834040,11,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_11.npz,1
9834040,12,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_12.npz,1
9834040,13,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_13.npz,1
9834040,14,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_14.npz,1
9834040,15,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_15.npz,1
9834040,16,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_16.npz,1
9834040,17,pre-processing\data\refined\positive\P_Kepler-1044\P_Kepler-1044_Kepler_Quarter_17.npz,1
8802693,1,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_01.npz,1
8802693,2,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_02.npz,1
8802693,3,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_03.npz,1
8802693,4,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_04.npz,1
8802693,5,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_05.npz,1
8802693,6,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_06.npz,1
8802693,7,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_07.npz,1
8802693,8,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_08.npz,1
8802693,9,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_09.npz,1
8802693,10,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_10.npz,1
8802693,11,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_11.npz,1
8802693,12,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_12.npz,1
8802693,13,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_13.npz,1
8802693,14,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_14.npz,1
8802693,15,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_15.npz,1
8802693,16,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_16.npz,1
8802693,17,pre-processing\data\refined\positive\P_Kepler-1045\P_Kepler-1045_Kepler_Quarter_17.npz,1
10024701,0,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_00.npz,1
10024701,1,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_01.npz,1
10024701,2,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_02.npz,1
10024701,3,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_03.npz,1
10024701,4,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_04.npz,1
10024701,5,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_05.npz,1
10024701,6,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_06.npz,1
10024701,8,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_08.npz,1
10024701,9,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_09.npz,1
10024701,10,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_10.npz,1
10024701,12,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_12.npz,1
10024701,13,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_13.npz,1
10024701,14,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_14.npz,1
10024701,16,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_16.npz,1
10024701,17,pre-processing\data\refined\positive\P_Kepler-1046\P_Kepler-1046_Kepler_Quarter_17.npz,1
12154526,0,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_00.npz,1
12154526,1,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_01.npz,1
12154526,2,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_02.npz,1
12154526,3,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_03.npz,1
12154526,4,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_04.npz,1
12154526,5,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_05.npz,1
12154526,6,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_06.npz,1
12154526,7,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_07.npz,1
12154526,8,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_08.npz,1
12154526,9,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_09.npz,1
12154526,10,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_10.npz,1
12154526,11,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_11.npz,1
12154526,12,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_12.npz,1
12154526,13,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_13.npz,1
12154526,14,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_14.npz,1
12154526,15,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_15.npz,1
12154526,16,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_16.npz,1
12154526,17,pre-processing\data\refined\positive\P_Kepler-1047\P_Kepler-1047_Kepler_Quarter_17.npz,1
6665512,1,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_01.npz,1
6665512,2,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_02.npz,1
6665512,3,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_03.npz,1
6665512,4,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_04.npz,1
6665512,5,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_05.npz,1
6665512,6,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_06.npz,1
6665512,7,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_07.npz,1
6665512,8,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_08.npz,1
6665512,9,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_09.npz,1
6665512,10,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_10.npz,1
6665512,11,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_11.npz,1
6665512,12,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_12.npz,1
6665512,13,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_13.npz,1
6665512,14,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_14.npz,1
6665512,15,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_15.npz,1
6665512,16,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_16.npz,1
6665512,17,pre-processing\data\refined\positive\P_Kepler-1048\P_Kepler-1048_Kepler_Quarter_17.npz,1
10525027,1,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_01.npz,1
10525027,2,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_02.npz,1
10525027,3,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_03.npz,1
10525027,4,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_04.npz,1
10525027,5,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_05.npz,1
10525027,6,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_06.npz,1
10525027,7,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_07.npz,1
10525027,8,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_08.npz,1
10525027,9,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_09.npz,1
10525027,10,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_10.npz,1
10525027,11,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_11.npz,1
10525027,12,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_12.npz,1
10525027,13,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_13.npz,1
10525027,14,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_14.npz,1
10525027,15,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_15.npz,1
10525027,16,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_16.npz,1
10525027,17,pre-processing\data\refined\positive\P_Kepler-1049\P_Kepler-1049_Kepler_Quarter_17.npz,1
9579641,0,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_00.npz,1
9579641,1,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_01.npz,1
9579641,2,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_02.npz,1
9579641,3,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_03.npz,1
9579641,4,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_04.npz,1
9579641,5,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_05.npz,1
9579641,6,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_06.npz,1
9579641,7,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_07.npz,1
9579641,8,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_08.npz,1
9579641,9,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_09.npz,1
9579641,10,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_10.npz,1
9579641,11,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_11.npz,1
9579641,12,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_12.npz,1
9579641,13,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_13.npz,1
9579641,14,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_14.npz,1
9579641,15,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_15.npz,1
9579641,16,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_16.npz,1
9579641,17,pre-processing\data\refined\positive\P_Kepler-105\P_Kepler-105_Kepler_Quarter_17.npz,1
11069176,0,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_00.npz,1
11069176,1,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_01.npz,1
11069176,2,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_02.npz,1
11069176,3,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_03.npz,1
11069176,4,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_04.npz,1
11069176,5,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_05.npz,1
11069176,6,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_06.npz,1
11069176,7,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_07.npz,1
11069176,8,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_08.npz,1
11069176,9,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_09.npz,1
11069176,10,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_10.npz,1
11069176,11,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_11.npz,1
11069176,12,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_12.npz,1
11069176,13,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_13.npz,1
11069176,14,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_14.npz,1
11069176,15,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_15.npz,1
11069176,16,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_16.npz,1
11069176,17,pre-processing\data\refined\positive\P_Kepler-1050\P_Kepler-1050_Kepler_Quarter_17.npz,1
5631630,1,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_01.npz,1
5631630,2,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_02.npz,1
5631630,3,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_03.npz,1
5631630,4,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_04.npz,1
5631630,5,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_05.npz,1
5631630,7,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_07.npz,1
5631630,8,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_08.npz,1
5631630,9,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_09.npz,1
5631630,11,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_11.npz,1
5631630,12,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_12.npz,1
5631630,13,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_13.npz,1
5631630,15,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_15.npz,1
5631630,16,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_16.npz,1
5631630,17,pre-processing\data\refined\positive\P_Kepler-1051\P_Kepler-1051_Kepler_Quarter_17.npz,1
9839821,1,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_01.npz,1
9839821,2,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_02.npz,1
9839821,3,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_03.npz,1
9839821,4,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_04.npz,1
9839821,5,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_05.npz,1
9839821,6,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_06.npz,1
9839821,7,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_07.npz,1
9839821,8,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_08.npz,1
9839821,9,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_09.npz,1
9839821,10,pre-processing\data\refined\positive\P_Kepler-1052\P_Kepler-1052_Kepler_Quarter_10.npz,1
